,BID,BVH,CTG,FPT,GAS,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PNJ,REE,SBT,SSI,STB,TCH,VCB,VIC,VNM,VN30
2017-03-13,12237.0,58800.0,17950.0,16482.5,54700.0,6605.5,10650.8,5640.2,41700.0,19950.0,30873.0,12727.0,25752.8,27200.0,19626.3,10395.8,10550.0,11208.0,27494.0,36529.0,102452.0,662.67
2017-03-14,12162.9,58900.0,17900.0,16464.5,55000.0,6597.6,10650.8,5621.0,43200.0,20208.0,32062.0,12773.0,25852.5,28100.0,19585.4,10395.8,10450.0,11568.4,27494.0,36405.0,103242.0,665.46
2017-03-15,12199.9,59000.0,17800.0,16410.4,55000.0,6519.2,10743.0,5563.4,43750.0,20443.0,31128.0,12091.0,25487.0,27600.0,19585.4,10347.2,10350.0,11820.7,27420.0,35950.0,105058.0,663.57
2017-03-16,12125.8,58900.0,17850.0,16464.5,55600.0,6558.4,11158.0,5563.4,43500.0,20091.0,30830.0,12273.0,25187.9,28000.0,19585.4,10833.0,10350.0,12036.9,27531.0,36364.0,105848.0,668.07
2017-03-17,12385.4,59000.0,18050.0,16536.5,55000.0,6479.9,11204.1,5563.4,44100.0,20173.0,28707.0,12864.0,25320.8,27700.0,19585.4,11051.6,10300.0,12757.7,27457.0,36198.0,105848.0,668.35
2017-03-20,12422.4,61000.0,18300.0,16788.7,54800.0,6566.2,11273.3,5774.5,45900.0,20185.0,29217.0,13273.0,25553.4,27800.0,19585.4,11173.1,10550.0,12901.8,27865.0,35785.0,105769.0,676.02
2017-03-21,12904.5,60100.0,18500.0,16788.7,54400.0,6723.1,11158.0,5908.7,47100.0,20255.0,29174.0,13182.0,25553.4,26800.0,19626.3,11173.1,10700.0,12793.7,28199.0,34256.0,107112.0,679.69
2017-03-22,12904.5,59500.0,18350.0,16608.6,53000.0,6652.5,11158.0,5908.7,47500.0,19879.0,28707.0,13636.0,24789.2,26300.0,19544.5,10954.5,10750.0,13082.0,27977.0,34421.0,107902.0,677.96
2017-03-23,12941.6,60200.0,18500.0,17293.1,53200.0,6707.5,11158.0,5908.7,48000.0,19797.0,28367.0,14000.0,24755.9,27000.0,20116.9,11051.6,11400.0,13694.7,28385.0,35124.0,110746.0,689.32
2017-03-24,13275.3,60600.0,18700.0,17185.0,54500.0,6754.5,11158.0,6004.7,47800.0,19821.0,29302.0,13954.0,24789.2,26800.0,20035.1,11197.4,11400.0,13262.2,28199.0,35000.0,111931.0,691.76
2017-03-27,13164.1,61100.0,18800.0,17149.0,54000.0,6754.5,11158.0,5927.9,47800.0,19503.0,29344.0,13818.0,24490.1,26700.0,20198.7,11391.7,11400.0,13370.3,28051.0,35000.0,112168.0,693.49
2017-03-28,12904.5,61200.0,18500.0,17076.9,53600.0,6738.8,11918.8,5889.6,46000.0,19503.0,29089.0,9300.0,24490.1,27750.0,20198.7,11391.7,11150.0,13082.0,27754.0,34711.0,111220.0,688.31
2017-03-29,12904.5,61500.0,18350.0,17113.0,53800.0,6809.4,11711.3,5870.4,47000.0,19680.0,29089.0,9732.0,25121.5,28000.0,19994.2,11440.3,11200.0,12937.9,27680.0,34876.0,112010.0,689.91
2017-03-30,13164.1,60300.0,18350.0,16968.8,54400.0,7048.7,11711.3,5966.3,46500.0,19797.0,29174.0,10163.0,24922.1,27600.0,20198.7,11586.0,11250.0,13118.1,27606.0,34876.0,113747.0,692.5
2017-03-31,13015.8,59200.0,18100.0,17040.9,55000.0,7189.9,11688.2,5889.6,47050.0,19774.0,29387.0,10871.0,25187.9,27300.0,20198.7,11586.0,11450.0,12649.6,27383.0,34545.0,113194.0,693.22
2017-04-03,12719.1,58700.0,18000.0,16716.7,54700.0,7519.4,11803.5,5927.9,47900.0,19680.0,29514.0,11610.0,24623.0,27200.0,20362.2,11756.0,12250.0,12757.7,27012.0,34298.0,113984.0,696.73
2017-04-04,12756.2,59100.0,17950.0,16932.8,54300.0,7601.8,11665.2,5927.9,47200.0,19562.0,29896.0,12411.0,24623.0,27100.0,20525.8,11561.7,12400.0,12901.8,27309.0,34711.0,113747.0,699.07
2017-04-05,12719.1,58300.0,18000.0,16770.7,54800.0,7401.7,11526.8,5908.7,45900.0,19621.0,29896.0,12749.0,24589.8,26800.0,20648.5,11173.1,12300.0,12901.8,27346.0,34380.0,113273.0,691.07
2017-04-07,12682.0,58300.0,18000.0,16932.8,57200.0,7495.9,11388.5,5889.6,47300.0,19621.0,29896.0,12688.0,24722.7,26550.0,20689.3,11270.2,13150.0,12901.8,27309.0,34711.0,112642.0,697.62
2017-04-10,12607.9,59500.0,17900.0,16932.8,56900.0,7519.4,11411.6,5870.4,46500.0,19515.0,29939.0,13550.0,25254.4,26600.0,20607.6,11610.3,12800.0,12937.9,27235.0,35041.0,112642.0,696.72
2017-04-11,12607.9,58900.0,18100.0,16914.8,56800.0,7507.6,11480.7,6004.7,46100.0,19809.0,30024.0,14474.0,25553.4,26600.0,20280.5,11464.5,12650.0,13118.1,27383.0,35165.0,113352.0,697.93
2017-04-12,12607.9,58800.0,17800.0,17131.0,55400.0,7437.0,11526.8,5889.6,45800.0,19856.0,30024.0,15460.0,25553.4,26650.0,19912.5,11148.8,12750.0,13154.1,27309.0,34752.0,113747.0,692.4
2017-04-13,12533.7,58900.0,17750.0,17022.9,54700.0,7413.5,11526.8,5947.1,45750.0,19973.0,29939.0,15767.0,25752.8,26800.0,19953.4,10930.2,11900.0,13190.1,27272.0,35041.0,113036.0,687.72
2017-04-14,12644.9,58300.0,17500.0,16590.6,53900.0,7272.3,11434.6,5832.0,45500.0,19644.0,29726.0,15244.0,25387.3,26300.0,20035.1,10784.4,11600.0,13406.4,26975.0,34504.0,111931.0,678.45
2017-04-17,12162.9,57600.0,17000.0,16464.5,54000.0,7178.1,11526.8,5793.6,44000.0,19386.0,29599.0,14474.0,24855.6,25350.0,20035.1,10614.4,11200.0,13766.8,26344.0,34504.0,112168.0,669.31
2017-04-18,12237.0,58400.0,17300.0,16572.5,55100.0,7119.3,11572.9,5832.0,46000.0,19151.0,29556.0,15275.0,25055.0,25400.0,20035.1,10954.5,11300.0,13946.9,26604.0,34463.0,114063.0,675.71
2017-04-19,12088.7,58500.0,17300.0,16572.5,55000.0,7284.1,11803.5,5755.3,45800.0,19621.0,29811.0,14967.0,26782.9,25700.0,20035.1,10808.7,11600.0,13730.7,26641.0,34298.0,114853.0,679.69
2017-04-20,12311.2,57400.0,17400.0,16518.5,54000.0,7166.4,11711.3,5755.3,44900.0,19503.0,30066.0,14412.0,27447.5,26000.0,19994.2,10857.3,11600.0,13766.8,26270.0,33554.0,114458.0,674.3
2017-04-21,12274.1,57300.0,17100.0,16518.5,53600.0,7166.4,11665.2,5793.6,45000.0,19562.0,30788.0,14782.0,27912.7,26000.0,19953.4,10857.3,11250.0,13694.7,26344.0,33471.0,114300.0,672.6
2017-04-24,12125.8,57000.0,17000.0,16482.5,54100.0,7072.2,11619.1,5736.1,45400.0,19503.0,31043.0,14720.0,29009.3,25650.0,19871.6,10687.3,10500.0,13838.8,26047.0,33058.0,113747.0,667.08
2017-04-25,12125.8,57300.0,17100.0,16446.5,53700.0,7013.4,11480.7,5716.9,45500.0,19210.0,31000.0,15152.0,28577.3,26000.0,19830.7,10760.2,11100.0,14019.0,26047.0,33347.0,113273.0,668.58
2017-04-26,12237.0,57300.0,17200.0,16572.5,54500.0,6872.2,11526.8,5774.5,45450.0,19280.0,30915.0,15460.0,28743.5,26650.0,19789.8,10881.6,11850.0,14199.2,26010.0,33388.0,113668.0,673.53
2017-04-27,12311.2,57300.0,17300.0,16752.7,55800.0,6942.8,11526.8,5832.0,45150.0,19597.0,30788.0,15767.0,29574.2,27300.0,20893.8,10808.7,12400.0,14811.9,25862.0,33802.0,115722.0,681.36
2017-04-28,12311.2,57300.0,17350.0,16734.7,55500.0,6919.3,11526.8,6062.2,44450.0,19621.0,30024.0,15613.0,29208.7,27850.0,22324.9,10638.7,11550.0,14956.0,26047.0,33802.0,116907.0,680.49
2017-05-03,12311.2,58500.0,17500.0,16932.8,55200.0,6848.7,11526.8,6445.9,44300.0,19809.0,29769.0,15213.0,30238.8,29750.0,23060.9,10760.2,11650.0,15352.5,26344.0,33471.0,117144.0,684.99
2017-05-04,12459.5,57800.0,17800.0,16932.8,55200.0,6872.2,11757.4,6330.8,44000.0,20185.0,29514.0,15213.0,30870.2,29100.0,22488.4,10978.8,12150.0,15496.6,26938.0,33306.0,118906.0,686.29
2017-05-05,12274.1,58000.0,17750.0,16968.8,54600.0,6872.2,11757.4,6407.5,43100.0,20208.0,29514.0,15706.0,31501.5,29300.0,21180.0,10930.2,12100.0,14631.7,26789.0,33388.0,117384.0,684.17
2017-05-08,12237.0,57500.0,17750.0,16932.8,55000.0,6860.4,12564.3,6292.4,42650.0,20079.0,28919.0,16784.0,31568.0,30900.0,20852.9,11173.1,11750.0,14559.6,26530.0,33388.0,116824.0,681.11
2017-05-09,12311.2,57500.0,17950.0,17401.2,55600.0,6989.9,12748.7,6388.4,42400.0,20267.0,29132.0,17030.0,31634.4,31800.0,20689.3,11561.7,11900.0,14883.9,27049.0,33678.0,115302.0,688.08
2017-05-10,12682.0,57300.0,18300.0,17329.1,55000.0,7060.5,12679.5,6484.3,42900.0,20279.0,29302.0,16322.0,30571.1,30750.0,20035.1,11440.3,12400.0,14920.0,27272.0,33430.0,115623.0,690.53
2017-05-11,12607.9,57300.0,18100.0,17329.1,55100.0,7095.8,12541.2,6484.3,42700.0,20326.0,29344.0,16352.0,29939.7,31000.0,21016.5,11513.1,12350.0,14631.7,27309.0,33471.0,115703.0,691.02
2017-05-12,12570.8,57600.0,18150.0,17293.1,54500.0,6989.9,12610.4,6407.5,42600.0,20443.0,29302.0,16568.0,30504.6,31900.0,21180.0,11416.0,12200.0,14775.8,27049.0,33471.0,115943.0,690.84
2017-05-15,12533.7,57400.0,18100.0,17221.0,54100.0,6942.8,12817.8,6330.8,42600.0,21548.0,28792.0,16938.0,31036.3,31500.0,20689.3,11658.9,12650.0,14920.0,26938.0,33802.0,115222.0,695.22
2017-05-16,12533.7,57000.0,17800.0,17113.0,54600.0,6825.1,12910.1,6330.8,43850.0,21230.0,28707.0,16876.0,30072.6,31100.0,20525.8,11513.1,12350.0,15929.1,26752.0,34298.0,114902.0,692.91
2017-05-17,12385.4,57500.0,17750.0,17221.0,54400.0,6836.9,12979.2,6350.0,43500.0,21148.0,28792.0,16506.0,30877.3,31100.0,20730.2,11707.4,12500.0,16217.4,26864.0,34132.0,117704.0,696.37
2017-05-18,12459.5,57300.0,17950.0,17257.1,54700.0,6707.5,12633.4,6599.4,43500.0,21184.0,28665.0,16199.0,31011.4,30800.0,20607.6,11901.7,12450.0,15748.9,26975.0,34132.0,116904.0,695.3
2017-05-19,12756.2,57300.0,18200.0,17437.2,55900.0,6754.5,12287.6,6810.4,43000.0,21324.0,28919.0,15829.0,31380.2,32950.0,21425.3,12630.4,12400.0,15316.4,27272.0,33802.0,118425.0,702.03
2017-05-22,13646.1,58300.0,19200.0,17473.2,58100.0,6801.6,12564.3,7021.4,44100.0,21609.0,29217.0,15891.0,31514.3,32400.0,21997.8,12509.0,12700.0,15316.4,27828.0,34050.0,120347.0,710.86
2017-05-23,13757.4,57900.0,18700.0,17599.3,57400.0,6836.9,12541.2,6752.9,44100.0,22391.0,29132.0,16023.0,31514.3,32800.0,22406.6,12339.0,12400.0,15352.5,27606.0,33760.0,121308.0,708.62
2017-05-24,14276.5,57500.0,19250.0,17689.4,57100.0,6907.5,12541.2,7213.3,43500.0,23433.0,28792.0,15854.0,32821.8,33450.0,23796.8,12727.6,12550.0,15244.3,28014.0,33471.0,121308.0,718.28
2017-05-25,14165.3,58300.0,18900.0,18016.7,58100.0,6907.5,12541.2,7328.4,43000.0,23291.0,28537.0,15921.0,32151.3,33450.0,23265.3,12751.9,12400.0,15352.5,27531.0,33099.0,120107.0,716.4
2017-05-26,14461.9,60000.0,18900.0,17805.3,56800.0,6872.2,12518.1,7462.7,42800.0,22983.0,28495.0,16599.0,32520.0,33500.0,24001.3,12630.4,12300.0,15424.5,27235.0,33471.0,121708.0,718.87
2017-05-29,14091.1,59500.0,19550.0,18016.7,58000.0,7013.4,12817.8,7366.7,43000.0,22320.0,28452.0,16463.0,32352.4,33100.0,25514.1,12533.3,12700.0,15568.7,27012.0,33595.0,121468.0,722.26
2017-05-30,13609.1,58000.0,18900.0,18185.9,56600.0,6907.5,12771.7,7290.0,42800.0,22106.0,27985.0,16226.0,31849.5,31750.0,24778.1,12023.2,12600.0,15316.4,26938.0,33264.0,119866.0,711.48
2017-05-31,13683.2,57600.0,18800.0,18185.9,55600.0,7154.6,12817.8,7232.5,43200.0,22154.0,28452.0,15888.0,31950.1,31650.0,24573.7,12047.5,12500.0,15352.5,26864.0,33264.0,119866.0,713.43
2017-06-01,13572.0,58200.0,18650.0,18376.2,55700.0,7131.1,12817.8,7328.4,43900.0,22699.0,28622.0,15989.0,32251.8,32100.0,25432.4,12096.1,12650.0,15208.3,26938.0,33512.0,121628.0,719.76
2017-06-02,13534.9,58000.0,18700.0,18291.6,54600.0,7060.5,12956.2,7290.0,43800.0,22628.0,28877.0,15989.0,32184.8,32000.0,25677.7,12533.3,12400.0,14487.5,26938.0,33554.0,120827.0,718.33
2017-06-05,13868.6,58000.0,18800.0,18291.6,55200.0,7048.7,13325.0,7328.4,44300.0,22509.0,29302.0,16328.0,31950.1,32750.0,25923.0,12290.4,12700.0,13766.8,27606.0,33554.0,123069.0,721.74
2017-06-06,14387.8,58100.0,19200.0,18735.7,55400.0,7178.1,13163.7,7443.5,44100.0,22793.0,29471.0,16565.0,32721.2,34000.0,27722.1,12436.1,13550.0,13550.5,28682.0,33595.0,123470.0,732.69
2017-06-07,14387.8,58300.0,19900.0,18630.0,55500.0,7390.0,13140.6,7769.6,43550.0,22983.0,29599.0,16667.0,32486.5,34000.0,28008.3,12557.6,13450.0,13730.7,28422.0,33884.0,123309.0,737.18
2017-06-08,14165.3,58000.0,19550.0,18693.4,55500.0,7413.5,13094.5,7692.9,43100.0,23220.0,29344.0,16633.0,32922.3,33600.0,27476.8,12654.7,13800.0,13622.6,28125.0,34132.0,122989.0,737.52
2017-06-09,13979.9,57800.0,19400.0,19095.2,54900.0,7401.7,13094.5,7692.9,43200.0,23054.0,28665.0,16497.0,32821.8,33700.0,27803.9,12751.9,13900.0,13694.7,28496.0,34380.0,123069.0,740.2
2017-06-12,14054.0,57200.0,19500.0,18904.9,55200.0,7272.3,13071.4,7616.1,43300.0,22865.0,28707.0,16700.0,32352.4,33500.0,27722.1,12776.2,13800.0,13442.4,28459.0,35000.0,122268.0,736.86
2017-06-13,14461.9,57700.0,19800.0,19179.8,56200.0,7390.0,12910.1,7635.3,43050.0,22509.0,28707.0,17581.0,32117.7,33800.0,27640.3,12921.9,13900.0,13514.5,28608.0,35537.0,121948.0,741.39
2017-06-14,14832.8,59200.0,20250.0,19116.3,57500.0,7448.8,12679.5,7808.0,43700.0,22628.0,28580.0,17683.0,31950.1,33800.0,27476.8,12873.3,14000.0,13658.6,29090.0,34298.0,122909.0,745.53
2017-06-15,14684.4,58600.0,20450.0,19200.9,56900.0,7625.3,12817.8,7712.1,43350.0,22675.0,28452.0,17480.0,32352.4,34900.0,27149.7,12824.7,13750.0,13550.5,29312.0,34959.0,123149.0,746.59
2017-06-16,14647.4,58100.0,20400.0,19327.8,57500.0,7755.2,12864.0,7750.4,42300.0,22557.0,28877.0,17412.0,32352.4,35800.0,27640.3,12921.9,13900.0,13550.5,29312.0,35537.0,122509.0,750.07
2017-06-19,14832.8,59000.0,20700.0,19581.5,58200.0,7667.2,12910.1,7961.5,43600.0,22533.0,29047.0,17480.0,32184.8,35600.0,29194.1,13456.3,14150.0,13658.6,29461.0,35620.0,123630.0,757.5
2017-06-20,15240.7,58600.0,20900.0,19518.1,58100.0,7767.8,12910.1,8210.9,42900.0,22983.0,28877.0,17514.0,32352.4,35650.0,29439.4,13383.4,14550.0,13983.0,29312.0,34959.0,122509.0,759.67
2017-06-21,15055.3,58000.0,20250.0,20089.1,57700.0,7692.3,12910.1,8402.7,42000.0,23149.0,28622.0,18056.0,32419.5,36650.0,29807.4,13310.5,14600.0,13874.9,28682.0,35372.0,123149.0,759.84
2017-06-22,14721.5,57800.0,19950.0,20131.4,57000.0,7730.1,12864.0,8326.0,41600.0,23931.0,28707.0,18970.0,32955.9,36350.0,29602.9,13286.2,14300.0,13910.9,28274.0,34793.0,122429.0,757.94
2017-06-23,14758.6,58100.0,20000.0,20067.9,56700.0,7742.6,13140.6,8249.2,41150.0,24381.0,29089.0,19004.0,34196.3,36450.0,29357.6,13261.9,14200.0,14019.0,28274.0,34752.0,122509.0,758.24
2017-06-26,14981.1,57900.0,20250.0,19750.7,57000.0,7755.2,12956.2,8326.0,42200.0,24405.0,29089.0,18699.0,34866.8,36700.0,28826.1,13334.8,14200.0,14127.1,28570.0,35372.0,122829.0,760.8
2017-06-27,14758.6,57300.0,20000.0,19327.8,57400.0,7704.9,12910.1,8326.0,41600.0,24002.0,29089.0,18326.0,34196.3,36250.0,28867.0,13091.9,14350.0,13946.9,28385.0,35207.0,122909.0,755.07
2017-06-28,14795.7,57600.0,20150.0,19602.7,57300.0,7717.5,12910.1,8364.3,41600.0,23812.0,29132.0,18631.0,34162.8,37000.0,28785.2,13310.5,14200.0,13730.7,28236.0,35083.0,124430.0,757.1
2017-06-29,15055.3,57600.0,20150.0,19666.1,57300.0,7830.6,12817.8,8556.2,42400.0,23931.0,28877.0,18767.0,34196.3,37100.0,28703.4,13359.1,14100.0,13550.5,28348.0,35000.0,123950.0,761.21
2017-06-30,15129.4,57500.0,20250.0,19814.2,58300.0,8044.3,12840.9,8556.2,42000.0,24381.0,28877.0,18902.0,34129.3,36900.0,28662.5,13432.0,13800.0,13838.8,28570.0,35289.0,126192.0,765.41
2017-07-03,15351.9,58100.0,20650.0,19623.8,59600.0,8295.7,12840.9,8537.0,41500.0,24357.0,28877.0,19309.0,34699.2,36550.0,28703.4,13577.7,13600.0,13658.6,28867.0,34959.0,125712.0,765.8
2017-07-04,15055.3,57600.0,20350.0,19708.4,59000.0,8295.7,12864.0,8441.1,41400.0,24523.0,28877.0,19004.0,34531.6,36900.0,28826.1,13723.4,13200.0,13730.7,28719.0,34711.0,125311.0,763.92
2017-07-05,15129.4,58000.0,20400.0,19750.7,60100.0,8270.5,12910.1,8345.1,41300.0,24334.0,28919.0,19038.0,34162.8,37600.0,28867.0,13747.7,13450.0,13766.8,28830.0,34711.0,125391.0,765.87
2017-07-06,15055.3,58000.0,20250.0,20258.2,60700.0,8371.1,13002.3,8364.3,41450.0,24334.0,28707.0,19072.0,33190.6,37450.0,28867.0,13893.5,13450.0,14703.8,29201.0,35041.0,126112.0,770.58
2017-07-07,14981.1,58500.0,19900.0,20554.3,60700.0,8295.7,13025.3,8210.9,41750.0,24405.0,28622.0,19038.0,33190.6,37200.0,28907.8,13359.1,13000.0,14343.4,28719.0,34711.0,123470.0,761.61
2017-07-10,14610.3,58300.0,19600.0,20385.1,60300.0,8320.8,13002.3,7961.5,41500.0,24049.0,28537.0,18428.0,32084.2,36050.0,28785.2,12946.2,12850.0,13514.5,28274.0,33967.0,121468.0,750.79
2017-07-11,14610.3,58600.0,19600.0,20131.4,60100.0,8270.5,13002.3,8134.1,41650.0,24049.0,28622.0,17886.0,32050.7,36000.0,28785.2,13019.1,12600.0,13740.4,28422.0,34793.0,122509.0,752.75
2017-07-12,14313.6,59300.0,19500.0,20279.4,62500.0,8295.7,13463.4,8172.5,41450.0,24286.0,28622.0,18157.0,32855.3,36250.0,29439.4,12921.9,12600.0,13702.7,28199.0,35207.0,124430.0,757.57
2017-07-13,14499.0,60000.0,19700.0,20660.0,63200.0,8446.5,13509.5,8191.7,41300.0,24310.0,28665.0,18191.0,32620.6,36700.0,29848.3,12946.2,12400.0,13702.7,28348.0,35207.0,125151.0,761.36
2017-07-14,14313.6,60300.0,19350.0,20596.6,63500.0,8471.6,13325.0,8153.3,41500.0,24168.0,28962.0,18022.0,32620.6,36600.0,31402.0,13019.1,12100.0,13740.4,28385.0,35207.0,124190.0,759.97
2017-07-17,14017.0,58900.0,18800.0,20300.5,62100.0,8258.0,13094.5,7903.9,40650.0,24452.0,28877.0,17818.0,32184.8,35450.0,31729.1,12484.7,11700.0,13514.5,27977.0,35041.0,121628.0,745.59
2017-07-18,14054.0,58100.0,18600.0,20215.9,60700.0,8056.9,12979.2,7942.3,41000.0,24215.0,28792.0,17784.0,32151.3,34700.0,31238.5,12266.1,12100.0,13138.0,28014.0,34959.0,121708.0,741.32
2017-07-19,14128.2,57300.0,18900.0,19835.3,62700.0,7994.0,13002.3,7865.5,41000.0,24191.0,28622.0,17818.0,32453.0,33950.0,31442.9,12241.8,12050.0,13175.7,27903.0,34711.0,122509.0,737.77
2017-07-20,14536.1,57200.0,19000.0,19793.0,62000.0,7956.3,13002.3,7980.6,41200.0,23812.0,28580.0,17886.0,32620.6,35000.0,31402.0,12290.4,11800.0,12686.3,27791.0,35041.0,121708.0,736.64
2017-07-21,14276.5,57100.0,18600.0,19539.3,60000.0,7893.5,12979.2,7788.8,41200.0,22983.0,28877.0,18089.0,32486.5,35000.0,32342.4,12339.0,11700.0,12723.9,27457.0,35083.0,121308.0,728.47
2017-07-24,14387.8,57300.0,18600.0,19666.1,59600.0,7943.7,13048.4,7942.3,41450.0,23125.0,28877.0,17954.0,32587.1,34600.0,32301.5,12023.2,11850.0,12761.6,27680.0,34876.0,121548.0,729.54
2017-07-25,15203.6,57200.0,19100.0,19750.7,60500.0,8044.3,12933.1,8479.4,41600.0,23362.0,28877.0,18360.0,32654.1,36000.0,32874.0,12266.1,12500.0,12761.6,27680.0,34711.0,121548.0,737.93
2017-07-26,15277.7,57500.0,19450.0,20215.9,61300.0,8245.4,12725.6,8479.4,41550.0,23694.0,28834.0,18631.0,34028.7,36450.0,33855.3,12436.1,12800.0,12949.8,27754.0,35207.0,122509.0,745.79
2017-07-27,15351.9,57200.0,19300.0,20385.1,60600.0,8157.4,12817.8,8517.8,41500.0,23575.0,28665.0,18733.0,33861.1,37050.0,33691.7,12411.8,12650.0,12949.8,27717.0,34959.0,122429.0,743.7
2017-07-28,15574.4,57600.0,19500.0,20533.1,61500.0,8157.4,12910.1,9016.6,41600.0,23931.0,28282.0,18665.0,34565.1,36500.0,33610.0,12557.6,12800.0,12874.5,27828.0,35455.0,122509.0,749.86
2017-07-31,16464.4,59100.0,20400.0,20448.5,62600.0,8119.7,12910.1,9131.7,42800.0,23812.0,28665.0,18598.0,34833.3,37200.0,33078.4,12776.2,13100.0,12874.5,28014.0,36777.0,122188.0,756.24
2017-08-01,16464.4,58800.0,20000.0,20723.5,64200.0,8220.3,13002.3,9093.3,42450.0,23575.0,28665.0,18902.0,35202.1,36700.0,33937.1,12630.4,13000.0,12573.4,28496.0,36694.0,120987.0,758.36
2017-08-02,16649.8,58200.0,20150.0,20892.6,63800.0,8119.7,13002.3,9016.6,42500.0,23575.0,28537.0,18835.0,34866.8,37000.0,34059.7,12509.0,12550.0,12309.9,28274.0,36694.0,122028.0,756.04
2017-08-03,16983.5,57400.0,20150.0,21188.7,63800.0,8119.7,13163.7,9016.6,42600.0,23718.0,28537.0,19106.0,35269.2,38200.0,32587.8,12606.1,12300.0,12309.9,28422.0,36694.0,123309.0,757.88
2017-08-04,16612.7,57300.0,19950.0,21188.7,63000.0,8044.3,13117.5,8939.9,42750.0,25234.0,28580.0,19580.0,36040.2,38400.0,31933.6,12824.7,12700.0,12648.7,28236.0,36818.0,123309.0,761.44
2017-08-07,16686.9,57700.0,19950.0,21082.9,64100.0,8107.1,13186.7,9093.3,42700.0,25874.0,28325.0,19648.0,36040.2,37800.0,29725.6,12800.5,12550.0,12648.7,28236.0,36777.0,123069.0,763.08
2017-08-08,16761.0,57300.0,19650.0,20702.3,64500.0,8119.7,13002.3,8939.9,42700.0,25352.0,27943.0,19377.0,35269.2,36900.0,27681.2,12630.4,12200.0,12723.9,28496.0,37107.0,121708.0,758.42
2017-08-09,15613.0,56100.0,18800.0,20469.7,63400.0,8006.6,13048.4,8613.7,42000.0,24713.0,27815.0,19173.0,34531.6,35900.0,25759.5,12266.1,11800.0,12460.4,28051.0,35950.0,120107.0,741.36
2017-08-10,15536.5,56500.0,18550.0,20681.2,63000.0,8044.3,13002.3,8632.9,42500.0,24926.0,27306.0,17852.0,34900.4,36200.0,23960.4,12241.8,11950.0,12460.4,27977.0,35702.0,121308.0,743.42
2017-08-11,15536.5,56000.0,19000.0,20913.8,61300.0,8220.3,13025.3,8594.5,42700.0,25068.0,26754.0,18157.0,35202.1,35900.0,24696.4,12168.9,11950.0,12385.1,27791.0,35950.0,121308.0,744.99
2017-08-14,15919.1,56500.0,19250.0,20808.0,61800.0,8547.1,13025.3,8901.5,44000.0,25234.0,26117.0,18767.0,35369.7,36600.0,25105.3,12290.4,12100.0,12385.1,27940.0,35950.0,121470.0,751.39
2017-08-15,15536.5,56500.0,19050.0,20681.2,60800.0,8421.4,13025.3,8786.4,44100.0,25424.0,26329.0,18733.0,35671.5,35900.0,24123.9,12217.5,11900.0,12309.9,27680.0,35207.0,120496.0,746.07
2017-08-16,15306.9,56600.0,18900.0,20554.3,62300.0,8609.9,13025.3,8728.8,44600.0,25447.0,26371.0,18665.0,35637.6,35500.0,23796.8,12217.5,12000.0,12347.5,27828.0,35372.0,119685.0,749.37
2017-08-17,14694.6,56200.0,18550.0,20467.9,61000.0,8459.1,13025.3,8460.2,44900.0,25021.0,26287.0,18767.0,35265.3,34800.0,23633.3,11950.3,11850.0,12272.2,27680.0,35331.0,120740.0,743.2
2017-08-18,15115.5,56100.0,18600.0,20511.1,60900.0,8484.2,13002.3,8594.5,44600.0,25021.0,26329.0,18801.0,35468.4,34950.0,23878.6,12071.8,11750.0,12234.6,27828.0,35331.0,121064.0,744.3
2017-08-21,15039.0,55000.0,18550.0,20619.1,61100.0,8320.8,13025.3,8517.8,45000.0,25115.0,25989.0,18631.0,35366.8,35300.0,23633.3,11877.5,11700.0,12196.9,27754.0,35455.0,120821.0,743.66
2017-08-22,14656.3,53800.0,18250.0,20338.4,60700.0,8358.5,13025.3,8441.1,45000.0,24902.0,25989.0,18462.0,35096.1,34900.0,23674.2,11658.9,11700.0,12121.6,27383.0,35372.0,120496.0,738.2
2017-08-23,14847.7,53900.0,18250.0,20381.6,61000.0,8421.4,13025.3,8441.1,45600.0,24642.0,26669.0,18530.0,35096.1,35000.0,23715.1,11804.6,11800.0,12196.9,27457.0,35785.0,120496.0,743.1
2017-08-24,15153.8,53500.0,18900.0,20597.5,61400.0,8471.6,13025.3,8748.0,46000.0,24973.0,26584.0,18631.0,35400.7,35500.0,24696.4,11828.9,11750.0,12347.5,27494.0,35992.0,120334.0,747.72
2017-08-25,15115.5,53700.0,18850.0,20511.1,61400.0,8521.9,13025.3,8805.6,46500.0,25021.0,26287.0,18699.0,35197.6,35350.0,23633.3,11974.6,11800.0,12347.5,27569.0,36818.0,120496.0,751.14
2017-08-28,15039.0,54100.0,18850.0,20554.3,63000.0,8647.6,12956.2,8843.9,47000.0,25092.0,25947.0,18564.0,35536.1,35100.0,23960.4,12217.5,11750.0,12309.9,27791.0,37603.0,120334.0,758.02
2017-08-29,15039.0,54000.0,18700.0,20619.1,62600.0,8660.2,12910.1,8805.6,45200.0,25376.0,25522.0,18564.0,35773.0,34750.0,25636.8,12096.1,11600.0,12234.6,27457.0,38058.0,119685.0,754.59
