,DBK.DE,ALV.DE,HNR1.DE,EOAN.DE,ADS.DE,MRK.DE,DPW.DE,DB1.DE,VOW3.DE,RWE.DE,BMW.DE,IFX.DE,HEI.DE,MTX.DE,CON.DE,BEI.DE,SY1.DE,BAYN.DE,SIE.DE,DTE.DE,AIR.DE,BAS.DE,FRE.DE,BNR.DE,PAH3.DE,MUV2.DE,CBK.DE,HEN3.DE,MBG.DE,QIA.DE,RHM.DE,SAP.DE,SRT3.DE,^GDAXI
2016-09-09,12.182724,136.550003,93.349998,7.389999,145.050003,94.349998,27.91,71.940002,124.849998,14.9,76.93,14.415,79.260002,90.769997,191.800003,82.169998,65.690002,93.508713,104.800003,14.78,55.610001,72.580002,69.309998,47.424999,46.720001,166.800003,6.473,117.650002,63.459999,24.445383,64.010002,78.849998,71.449997,10573.44043
2016-09-12,11.870347,134.899994,92.599998,6.95,146.199997,94.519997,27.705,71.68,123.050003,14.645,75.580002,14.315,78.959999,90.019997,188.050003,81.980003,65.07,92.062096,103.800003,14.55,54.490002,71.419998,69.169998,47.415001,46.235001,164.149994,6.303,116.800003,62.400002,23.801537,63.849998,78.379997,70.830002,10431.769531
2016-09-13,11.638295,132.449997,92.809998,6.749,148.050003,94.290001,27.610001,71.940002,122.099998,14.505,75.410004,14.505,78.550003,90.220001,188.350006,81.730003,64.370003,91.816071,102.150002,14.415,54.009998,71.190002,69.349998,47.580002,45.924999,162.600006,6.173,117.099998,61.889999,23.822306,62.93,78.230003,71.0,10386.599609
2016-09-14,11.553507,131.25,92.68,6.652,148.399994,94.75,27.27,70.900002,122.550003,14.725,75.099998,14.54,79.309998,89.870003,188.5,82.410004,64.68,92.062096,102.449997,14.36,53.09,71.290001,69.639999,47.419998,45.775002,161.949997,6.14,118.0,61.529999,23.910576,62.939999,78.540001,72.639999,10378.400391
2016-09-15,11.691845,132.550003,92.889999,6.6,150.600006,95.209999,27.450001,71.120003,122.400002,14.61,75.300003,14.82,80.82,90.230003,188.350006,82.889999,64.650002,89.916763,105.550003,14.385,52.889999,71.599998,70.169998,47.435001,45.924999,163.149994,6.168,120.199997,61.830002,23.993652,64.010002,78.809998,73.900002,10431.200195
2016-09-16,10.701162,130.0,92.089996,6.35,149.899994,94.989998,27.16,70.160004,117.949997,14.35,73.419998,14.63,80.459999,89.330002,184.800003,82.610001,64.510002,89.336151,103.75,14.435,52.650002,70.300003,69.160004,47.119999,44.764999,160.649994,6.052,118.75,60.41,24.544037,62.650002,77.809998,74.709999,10276.169922
2016-09-19,10.442335,131.100006,93.169998,6.438,149.199997,96.120003,27.584999,71.190002,119.5,14.77,73.970001,14.915,81.330002,89.150002,187.75,83.510002,64.5,90.143105,104.650002,14.51,52.849998,70.690002,69.989998,47.555,45.380001,163.800003,6.065,120.050003,61.330002,24.575191,63.310001,79.050003,75.43,10373.870117
2016-09-20,10.045169,132.399994,93.660004,6.31,151.300003,97.300003,27.549999,72.519997,118.349998,14.595,74.089996,14.955,80.699997,89.209999,188.649994,83.459999,64.949997,90.635155,103.599998,14.5,52.490002,71.089996,70.699997,47.404999,45.134998,165.600006,6.012,121.449997,61.099998,24.575191,63.599998,79.769997,74.870003,10393.860352
2016-09-21,10.063019,134.0,94.639999,6.273,153.050003,96.730003,27.49,73.110001,119.099998,14.51,74.360001,15.155,81.639999,89.699997,188.75,83.32,64.940002,90.152946,103.900002,14.785,52.700001,71.559998,70.879997,47.259998,45.445,167.199997,6.211,120.25,61.610001,24.398651,63.549999,80.190002,74.529999,10436.490234
2016-09-22,10.388785,136.600006,97.629997,6.494,154.850006,97.830002,28.0,73.790001,121.0,15.095,76.279999,15.63,84.5,90.830002,192.199997,84.25,65.879997,90.753242,106.650002,15.325,53.77,73.550003,72.870003,48.259998,46.174999,171.0,6.321,122.849998,63.419998,24.647882,64.860001,82.360001,75.790001,10674.179688
2016-09-23,10.183508,136.600006,97.110001,6.424,155.100006,97.889999,28.145,72.519997,119.150002,15.005,75.589996,15.505,84.050003,90.040001,191.100006,84.25,65.769997,90.025017,106.199997,15.275,53.849998,73.309998,72.769997,47.98,45.695,170.449997,6.303,122.400002,63.52,24.684229,64.029999,81.629997,75.25,10626.969727
2016-09-26,9.415952,132.300003,95.57,6.36,153.25,95.150002,27.43,71.900002,116.199997,14.735,73.730003,15.335,82.82,88.940002,186.5,83.599998,64.870003,87.781281,103.650002,14.97,52.599998,72.480003,70.779999,47.400002,44.599998,166.75,6.046,120.25,61.880001,24.263653,63.009998,80.459999,73.529999,10393.709961
2016-09-27,9.415952,130.199997,94.760002,6.296,152.300003,95.660004,27.6,71.220001,113.199997,14.53,73.18,15.315,83.0,88.480003,186.199997,84.160004,64.989998,87.367958,103.800003,14.93,52.16,72.360001,70.889999,47.209999,43.700001,165.850006,5.914,120.900002,61.5,24.923075,62.700001,80.849998,73.309998,10361.480469
2016-09-28,9.607841,131.600006,95.339996,6.275,155.550003,96.239998,27.690001,71.050003,114.550003,14.935,73.68,15.425,84.660004,89.82,187.149994,84.169998,65.68,87.840324,104.050003,14.87,52.77,73.059998,71.349998,48.195,44.825001,165.600006,5.993,121.0,62.060001,25.026922,63.5,81.360001,74.160004,10438.339844
2016-09-29,9.706017,131.300003,94.779999,6.337,153.600006,95.879997,27.565001,71.279999,115.550003,15.35,73.699997,15.215,83.620003,89.860001,185.949997,83.550003,64.989998,86.895592,103.25,14.95,53.41,74.360001,70.110001,48.825001,44.810001,164.600006,5.808,120.400002,62.099998,24.891922,62.810001,80.739998,73.730003,10405.540039
2016-09-30,10.326309,132.100006,95.339996,6.314,154.5,95.910004,27.82,69.470001,116.949997,15.335,74.809998,15.88,84.089996,90.050003,187.149994,83.949997,65.230003,88.007622,104.199997,14.92,54.0,76.110001,71.010002,48.605,45.435001,166.0,5.738,121.0,62.709999,25.447498,61.959999,80.919998,74.080002,10511.019531
2016-10-04,10.482498,132.949997,94.68,6.263,157.399994,96.449997,27.85,70.059998,118.599998,15.27,77.290001,15.985,84.669998,92.199997,188.699997,84.830002,65.860001,88.598076,105.449997,15.025,54.860001,77.580002,71.419998,49.93,47.055,165.0,5.812,122.900002,64.370003,25.431923,62.09,81.470001,74.860001,10619.610352
2016-10-05,10.772563,134.550003,94.919998,6.144,155.850006,96.050003,27.655001,70.0,120.25,14.71,78.18,15.93,84.0,92.040001,185.800003,82.540001,64.949997,88.509506,105.449997,14.755,55.040001,77.440002,70.330002,49.705002,47.450001,165.850006,5.805,120.0,64.68,25.463076,63.259998,81.279999,74.800003,10585.780273
2016-10-06,10.741325,135.600006,93.550003,6.08,153.800003,96.389999,27.5,69.989998,120.0,14.46,78.300003,16.190001,84.800003,92.199997,185.25,82.0,65.0,88.568558,105.650002,14.455,54.43,78.239998,70.309998,49.959999,47.314999,165.100006,5.718,119.849998,64.349998,25.447498,63.799999,81.089996,74.5,10568.799805
2016-10-07,10.790413,135.800003,92.650002,6.309,155.149994,96.120003,27.065001,68.57,118.550003,13.395,77.410004,16.040001,84.029999,92.019997,180.550003,80.769997,63.880001,88.371735,104.699997,14.36,53.84,78.150002,69.529999,49.505001,46.895,164.800003,5.689,117.650002,63.869999,25.374805,62.119999,80.129997,74.620003,10490.860352
2016-10-10,11.156341,137.25,95.010002,6.472,157.850006,97.449997,27.334999,68.620003,121.349998,13.36,78.089996,16.215,85.199997,93.809998,182.550003,81.580002,64.110001,89.59201,105.849998,14.52,54.34,78.519997,71.360001,49.900002,47.814999,168.149994,5.686,119.150002,64.620003,25.603268,62.150002,80.82,76.599998,10624.080078
2016-10-11,10.982302,137.100006,95.150002,6.583,155.550003,96.769997,27.6,69.050003,120.300003,13.595,77.660004,15.85,84.580002,94.529999,180.399994,81.790001,63.540001,89.011398,105.0,14.52,53.049999,78.330002,70.349998,49.735001,47.105,168.699997,5.754,119.349998,64.410004,25.312498,61.939999,80.410004,77.900002,10577.160156
2016-10-12,11.022465,138.75,95.599998,6.554,155.699997,95.309998,27.575001,68.57,120.099998,13.585,77.0,15.625,84.589996,94.389999,177.75,81.660004,63.200001,88.253647,104.5,14.32,52.48,78.330002,69.110001,50.18,46.91,169.100006,5.809,118.449997,64.120003,24.538845,61.939999,79.139999,76.989998,10523.070313
2016-10-13,10.701162,135.550003,93.93,6.605,153.199997,95.279999,27.27,67.739998,117.699997,13.385,75.940002,15.51,83.32,93.650002,175.0,81.300003,63.18,87.978096,103.400002,14.18,52.360001,77.830002,68.889999,50.369999,46.099998,167.350006,5.572,118.349998,63.200001,24.289614,61.0,78.599998,77.690002,10414.070313
2016-10-14,10.919826,138.100006,96.160004,6.826,157.100006,97.540001,27.6,68.25,120.599998,13.955,76.839996,15.865,84.879997,95.0,175.199997,81.620003,63.5,89.099968,105.349998,14.35,52.57,79.260002,69.860001,51.450001,47.490002,171.100006,5.69,121.0,64.160004,24.492113,61.470001,78.959999,78.949997,10580.379883
2016-10-17,10.906439,138.100006,95.389999,6.674,155.949997,97.120003,27.530001,67.260002,119.650002,13.835,76.339996,15.79,84.919998,94.18,175.300003,80.839996,62.970001,88.046982,104.449997,14.31,52.75,78.279999,68.809998,51.09,46.889999,170.5,5.695,118.300003,63.869999,24.46096,61.75,78.57,78.0,10503.570313
2016-10-18,11.107253,139.149994,96.949997,6.78,157.800003,98.900002,27.74,67.309998,121.300003,14.25,77.010002,16.094999,86.040001,95.0,172.949997,81.360001,63.48,89.188538,105.699997,14.525,53.529999,78.93,70.400002,50.360001,47.314999,173.949997,5.848,119.25,64.339996,24.725767,62.16,79.870003,79.019997,10631.549805
2016-10-19,11.200966,139.25,97.139999,6.801,158.5,98.790001,27.85,67.449997,121.349998,14.23,78.019997,16.125,86.419998,95.480003,173.050003,81.080002,63.549999,88.765373,105.550003,14.42,54.18,79.110001,70.82,50.700001,47.5,174.399994,5.932,118.949997,65.199997,24.66346,62.779999,79.470001,79.849998,10645.679688
2016-10-20,11.62937,139.649994,99.07,6.813,159.5,99.25,28.0,67.029999,123.400002,14.18,79.169998,15.955,85.440002,96.019997,175.550003,80.800003,63.200001,89.031082,106.099998,14.485,54.200001,79.639999,70.699997,50.810001,48.41,175.399994,6.053,119.5,66.0,24.720575,62.5,79.309998,79.510002,10701.389648
2016-10-21,11.709695,140.0,99.75,6.783,156.649994,98.760002,27.934999,66.839996,123.25,14.045,78.629997,16.18,85.919998,96.050003,173.100006,80.489998,62.709999,88.893303,106.449997,14.525,54.099998,79.809998,69.970001,50.98,48.310001,176.100006,6.075,119.0,64.620003,24.621922,62.580002,81.980003,79.849998,10710.730469
2016-10-24,11.923897,142.050003,101.300003,6.7,155.199997,98.419998,28.025,67.559998,125.849998,14.0,79.589996,16.045,86.25,96.209999,173.300003,80.550003,62.380001,89.601852,107.0,14.685,54.75,80.0,70.449997,50.799999,48.889999,177.699997,6.269,118.349998,64.889999,24.595961,62.849998,81.43,74.690002,10761.169922
2016-10-25,11.732008,143.0,101.25,6.677,152.699997,95.849998,28.200001,67.809998,126.900002,14.09,79.629997,16.040001,85.610001,92.75,174.5,80.300003,62.290001,90.044701,106.75,15.14,53.349998,80.440002,68.440002,48.474998,48.759998,178.649994,6.161,117.800003,64.879997,24.024805,62.869999,81.07,72.290001,10757.30957
2016-10-26,11.865884,142.600006,101.0,6.697,149.399994,95.360001,28.290001,67.480003,126.0,14.305,80.07,15.955,85.370003,95.269997,173.899994,80.5,61.689999,88.735847,106.5,15.07,55.330002,79.580002,68.370003,48.32,48.5,177.949997,6.258,116.650002,65.220001,23.770384,63.060001,80.82,72.699997,10709.679688
2016-10-27,11.937285,142.949997,101.900002,6.676,149.649994,96.669998,28.24,67.669998,125.650002,14.2,79.919998,16.280001,84.900002,95.620003,174.800003,80.169998,61.77,89.286942,104.25,15.015,55.450001,80.160004,69.809998,48.834999,48.970001,179.149994,6.3,117.550003,65.449997,23.832691,62.560001,80.699997,73.199997,10717.080078
2016-10-28,11.892659,141.899994,101.150002,6.712,149.699997,94.25,28.299999,68.010002,125.949997,14.13,80.169998,16.235001,86.220001,95.25,175.399994,80.139999,62.110001,89.2771,103.550003,14.915,54.98,80.519997,67.480003,48.794998,49.174999,176.449997,6.303,117.150002,65.339996,23.443268,62.990002,80.660004,72.5,10696.19043
2016-10-31,11.740933,142.0,101.550003,6.672,149.399994,93.660004,28.23,68.07,125.199997,14.46,79.370003,16.355,86.160004,95.080002,174.550003,80.199997,62.509998,88.853943,103.449997,14.845,54.200001,80.300003,67.239998,48.695,49.125,176.600006,6.187,116.900002,64.910004,23.162884,63.110001,80.239998,71.57,10665.009766
2016-11-01,11.290217,141.050003,100.75,6.551,147.100006,92.349998,28.025,67.919998,123.650002,14.24,78.32,15.96,85.099998,94.519997,172.550003,79.400002,61.849998,89.345993,102.0,14.65,53.25,78.949997,65.589996,48.02,48.419998,175.300003,6.088,116.150002,64.120003,22.903269,62.200001,78.519997,70.239998,10526.160156
2016-11-02,10.973377,137.5,98.139999,6.361,146.550003,92.18,27.959999,67.639999,120.25,13.75,75.400002,15.58,84.580002,93.550003,169.949997,78.290001,60.779999,87.702553,101.25,14.49,52.549999,78.099998,66.099998,47.415001,47.244999,171.949997,5.897,114.300003,62.439999,22.602114,61.0,77.5,69.5,10370.929688
2016-11-03,10.959989,138.149994,99.470001,6.424,137.350006,92.330002,27.92,67.0,119.199997,14.115,75.230003,15.505,84.07,92.010002,168.100006,81.910004,58.810001,87.338432,101.099998,14.465,52.07,77.209999,66.120003,47.25,46.900002,172.699997,6.069,113.949997,62.189999,24.632305,62.98,76.690002,69.650002,10325.879883
2016-11-04,10.915364,136.449997,97.809998,6.344,133.050003,91.169998,27.870001,66.220001,118.699997,13.945,75.459999,15.48,84.0,91.099998,167.300003,81.489998,58.759998,86.521637,101.050003,14.35,51.869999,77.050003,64.900002,47.205002,46.605,171.550003,5.985,112.800003,61.849998,24.819229,62.529999,77.099998,68.300003,10259.129883
2016-11-07,11.482106,140.5,99.550003,6.475,136.449997,92.300003,28.290001,68.470001,119.349998,14.08,77.199997,15.78,86.410004,92.25,169.550003,81.150002,59.360001,87.594299,102.949997,14.5,53.189999,78.379997,66.089996,48.330002,46.865002,174.899994,6.297,113.849998,63.32,25.603268,63.869999,78.300003,69.949997,10456.950195
2016-11-08,11.508881,141.199997,99.419998,6.415,136.600006,92.970001,28.709999,68.010002,118.849998,13.58,77.309998,15.81,88.230003,92.0,169.100006,81.029999,58.939999,87.476212,102.75,14.56,52.720001,79.25,66.050003,48.435001,46.465,174.800003,6.279,113.5,63.740002,25.572115,64.089996,78.510002,69.370003,10482.320313
2016-11-09,11.923897,145.5,100.449997,6.401,139.699997,97.489998,28.74,69.949997,116.400002,13.475,76.839996,15.885,92.129997,92.309998,168.899994,79.919998,58.580002,91.993202,104.5,14.55,54.240002,80.129997,70.739998,45.450001,45.77,175.050003,6.4,113.550003,63.889999,26.854614,67.699997,78.529999,69.760002,10646.009766
2016-11-10,12.588815,148.75,105.349998,6.157,131.699997,95.510002,28.615,73.190002,114.75,12.68,76.779999,15.41,91.089996,94.699997,160.100006,77.269997,54.75,92.07193,109.300003,14.285,55.290001,81.349998,68.300003,45.064999,45.099998,177.899994,6.642,109.849998,63.689999,26.719614,67.339996,77.379997,67.459999,10630.120117
2016-11-11,13.164482,150.800003,103.599998,6.268,133.449997,94.870003,28.665001,72.639999,117.5,12.33,80.110001,15.345,87.120003,95.199997,164.399994,77.400002,55.040001,92.406525,108.150002,14.37,54.790001,80.879997,68.019997,46.419998,46.02,178.350006,6.748,110.0,64.769997,26.293844,67.449997,76.449997,66.300003,10667.950195
2016-11-14,13.659824,152.300003,103.300003,6.25,134.199997,94.940002,28.700001,73.43,117.0,11.905,80.879997,15.47,86.949997,95.010002,166.050003,76.860001,54.049999,92.514778,109.050003,14.31,56.349998,81.57,67.169998,46.119999,45.91,177.25,7.196,108.449997,64.879997,26.594997,66.970001,75.839996,66.879997,10693.69043
2016-11-15,13.655361,152.800003,103.550003,6.386,138.75,93.040001,28.915001,73.839996,118.5,12.215,81.529999,15.81,88.059998,96.0,167.899994,77.75,55.84,93.27253,108.550003,14.385,56.360001,81.57,67.300003,47.240002,46.400002,175.149994,7.279,108.599998,65.150002,26.459997,67.580002,75.970001,66.779999,10735.139648
2016-11-16,13.445622,152.050003,102.5,6.28,137.449997,94.239998,29.025,73.339996,118.050003,12.23,80.739998,15.945,84.580002,94.599998,168.949997,77.040001,55.900002,89.365669,107.949997,14.405,54.810001,81.059998,67.150002,48.669998,46.25,173.649994,7.172,109.25,64.800003,27.005192,67.550003,76.760002,67.410004,10663.870117
2016-11-17,13.405459,152.100006,102.599998,6.13,139.5,94.720001,29.264999,73.669998,117.550003,12.005,80.419998,15.75,84.080002,95.260002,169.199997,77.260002,56.32,90.38913,107.300003,14.515,55.580002,81.199997,67.129997,48.404999,46.139999,174.850006,7.108,107.949997,65.379997,27.207691,67.769997,77.150002,68.029999,10685.540039
2016-11-18,13.351909,150.75,99.800003,6.055,139.0,95.089996,29.120001,74.099998,117.150002,11.74,81.0,16.004999,84.0,95.730003,169.850006,77.660004,56.099998,90.005333,106.650002,14.41,55.119999,80.400002,66.919998,47.950001,46.064999,173.399994,7.061,109.199997,65.260002,27.311537,68.010002,78.290001,68.349998,10664.55957
2016-11-21,13.396534,150.25,99.949997,6.073,139.5,94.220001,29.145,72.949997,120.099998,11.865,82.370003,16.18,84.32,97.040001,169.050003,77.43,55.279999,89.55265,107.400002,14.41,57.650002,80.190002,67.089996,48.509998,47.119999,173.149994,6.984,108.650002,65.540001,27.176537,68.540001,79.059998,69.099998,10685.129883
2016-11-22,13.307284,152.399994,100.449997,6.122,139.050003,93.5,29.379999,73.379997,120.599998,11.95,83.300003,16.405001,84.82,96.25,167.149994,76.980003,55.299999,88.184753,107.650002,14.65,58.330002,80.629997,66.050003,48.145,47.169998,175.399994,6.943,108.199997,65.519997,26.849422,68.879997,79.860001,68.949997,10713.849609
2016-11-23,13.298358,150.850006,100.25,6.044,138.850006,93.779999,29.27,73.059998,123.0,11.87,82.239998,16.799999,84.150002,97.459999,163.399994,76.559998,55.0,86.934959,107.449997,14.665,59.75,80.150002,65.599998,48.465,48.16,173.850006,6.822,107.349998,64.5,26.771538,68.25,79.699997,67.410004,10662.44043
2016-11-24,13.253733,150.800003,100.300003,6.035,138.649994,94.440002,29.24,72.980003,124.699997,11.72,82.510002,16.370001,84.0,98.010002,163.350006,76.970001,56.049999,87.338432,107.25,14.71,60.029999,80.610001,66.800003,48.5,48.59,174.25,6.721,107.650002,64.589996,26.750769,68.400002,80.779999,69.190002,10689.259766
2016-11-25,13.253733,150.699997,100.699997,6.134,139.199997,95.650002,29.315001,73.089996,125.099998,11.77,82.790001,16.02,84.129997,97.779999,164.600006,77.589996,57.349998,87.387642,107.349998,14.775,60.259998,80.5,67.120003,48.595001,48.5,173.850006,6.599,108.349998,64.720001,27.083075,68.040001,80.870003,69.760002,10699.269531
2016-11-28,12.923505,148.550003,99.68,6.148,137.600006,95.25,29.15,73.0,122.699997,11.655,82.059998,16.0,83.230003,97.82,164.0,77.269997,57.040001,86.698776,105.900002,14.66,59.959999,78.809998,67.059998,48.735001,48.299999,172.399994,6.395,107.900002,63.990002,26.864998,67.459999,80.169998,68.870003,10582.669922
2016-11-29,13.084157,150.399994,100.099998,6.22,139.399994,95.290001,29.285,73.43,122.599998,12.02,81.199997,16.014999,84.07,97.989998,167.949997,77.209999,56.93,87.358116,106.099998,14.78,60.389999,78.68,68.32,48.785,48.169998,172.899994,6.413,108.25,63.540001,26.844229,67.519997,79.690002,68.540001,10620.490234
2016-11-30,13.262658,149.800003,100.150002,6.227,139.0,94.540001,29.49,73.110001,121.800003,11.86,80.410004,15.78,84.610001,99.169998,167.399994,77.080002,57.110001,87.180977,106.599998,14.865,60.240002,80.989998,67.75,49.665001,47.830002,171.850006,6.573,109.300003,62.759998,27.051922,67.300003,78.879997,70.099998,10640.299805
2016-12-01,13.503635,148.800003,99.209999,6.086,137.649994,92.370003,29.035,71.580002,119.75,11.615,80.07,15.445,83.32,97.599998,167.050003,75.669998,55.599998,85.399765,106.400002,14.645,60.02,81.059998,66.879997,49.095001,47.134998,169.800003,6.724,106.900002,62.389999,26.605383,66.220001,77.529999,69.169998,10534.049805
2016-12-02,13.240345,148.300003,99.769997,6.07,138.5,92.540001,28.895,72.279999,118.75,11.605,79.82,15.325,83.650002,96.919998,165.699997,75.550003,56.349998,85.763885,105.800003,14.73,59.0,81.010002,66.980003,48.630001,46.599998,169.800003,6.591,106.550003,62.470001,26.729998,66.0,76.940002,68.43,10513.349609
2016-12-05,13.637511,151.199997,101.300003,6.137,141.0,93.269997,29.275,71.290001,121.599998,11.745,82.400002,15.78,84.25,97.040001,169.800003,75.919998,54.790001,86.747978,109.0,14.9,59.900002,82.980003,67.910004,48.865002,47.709999,172.050003,6.589,106.849998,64.07,26.740383,66.919998,77.309998,69.510002,10684.830078
2016-12-06,14.717445,153.800003,103.0,6.441,141.149994,92.620003,29.440001,71.0,121.400002,11.92,83.370003,16.014999,84.029999,97.0,171.800003,76.209999,54.68,86.75782,109.300003,15.06,59.450001,83.139999,68.370003,49.0,47.950001,175.050003,7.022,106.550003,64.489998,26.724806,67.0,77.129997,68.150002,10775.320313
2016-12-07,15.511777,156.050003,104.25,6.482,142.449997,91.940002,29.85,72.190002,127.0,11.605,86.32,16.16,86.769997,96.5,178.850006,76.730003,54.73,88.666962,112.150002,15.255,58.650002,84.82,67.900002,49.674999,49.645,177.050003,7.29,106.400002,66.599998,26.787113,67.0,78.139999,68.150002,10986.69043
2016-12-08,15.953568,158.449997,103.099998,6.365,144.699997,92.669998,30.24,73.519997,128.899994,11.155,88.989998,16.405001,88.360001,98.599998,183.0,77.129997,55.5,91.688133,114.349998,15.635,59.310001,85.720001,68.559998,50.720001,50.849998,175.850006,7.67,107.449997,68.239998,27.150576,67.300003,79.410004,68.629997,11179.419922
2016-12-09,15.476076,157.25,103.199997,6.426,144.399994,94.32,30.165001,74.239998,128.100006,11.195,88.769997,16.195,88.010002,100.75,182.800003,78.5,57.790001,93.036346,114.699997,15.735,59.529999,85.379997,70.379997,51.200001,50.16,175.100006,7.676,109.75,68.300003,27.976152,66.809998,79.870003,70.220001,11203.629883
2016-12-12,15.395751,155.050003,103.349998,6.453,144.300003,93.800003,30.34,75.120003,127.050003,11.575,88.089996,15.995,87.82,102.050003,181.899994,78.360001,56.66,93.489029,115.699997,15.645,60.419998,85.879997,70.400002,50.91,49.57,173.949997,7.735,109.900002,68.18,27.726921,63.549999,79.559998,70.309998,11190.209961
2016-12-13,15.592102,156.449997,103.650002,6.485,145.800003,95.599998,30.799999,75.269997,129.149994,11.38,88.900002,15.98,87.599998,103.5,182.850006,79.349998,57.130001,94.679787,115.949997,15.875,62.75,86.040001,71.440002,51.299999,50.48,175.5,7.661,111.400002,68.959999,27.99173,63.029999,80.610001,71.25,11284.650391
2016-12-14,15.391288,155.050003,103.650002,6.459,142.850006,96.029999,30.67,74.699997,128.949997,11.39,89.050003,15.76,87.779999,104.099998,181.949997,79.540001,56.860001,94.394394,116.099998,15.86,62.299999,85.82,70.169998,51.419998,50.650002,176.100006,7.626,112.099998,69.050003,27.664614,62.880001,80.400002,70.260002,11244.839844
2016-12-15,16.216858,156.75,103.0,6.545,143.699997,96.860001,30.950001,77.510002,129.949997,11.18,89.75,16.389999,87.360001,107.300003,183.800003,79.150002,56.169998,96.146088,116.050003,15.95,64.019997,86.360001,71.290001,51.16,51.009998,176.149994,7.81,111.699997,70.110001,27.88269,63.099998,81.440002,70.949997,11366.400391
2016-12-16,16.355196,156.649994,103.0,6.52,144.75,97.82,31.120001,77.220001,131.199997,11.315,90.0,16.375,87.290001,108.75,183.699997,79.269997,56.509998,96.01815,115.5,16.0,64.080002,87.720001,72.07,52.490002,51.509998,176.800003,7.728,111.699997,70.620003,27.674997,62.700001,81.43,71.599998,11404.009766
2016-12-19,15.62334,156.300003,102.25,6.565,145.0,97.839996,31.15,77.190002,133.649994,11.405,90.110001,16.610001,87.370003,108.650002,185.0,80.620003,57.459999,96.785751,115.099998,16.075001,63.169998,87.68,72.389999,52.720001,51.790001,176.649994,7.464,112.599998,70.980003,27.778845,63.34,82.190002,71.68,11426.700195
2016-12-20,16.132069,157.75,103.050003,6.7,146.149994,99.080002,31.18,77.120003,136.25,11.52,90.25,16.629999,86.68,109.25,185.449997,80.839996,57.700001,97.13018,114.400002,16.16,63.759998,87.559998,72.82,52.5,52.540001,178.300003,7.639,113.099998,71.110001,27.597115,63.220001,82.690002,71.550003,11464.740234
2016-12-21,16.060669,157.699997,102.550003,6.698,144.75,98.900002,31.190001,76.519997,138.800003,11.585,90.07,16.639999,87.0,110.800003,185.449997,80.580002,57.950001,97.13018,114.550003,16.065001,62.919998,87.610001,73.0,52.509998,53.59,178.550003,7.644,113.199997,71.25,27.456923,63.720001,82.510002,70.709999,11468.639648
2016-12-22,15.842004,157.300003,102.5,6.63,144.899994,99.379997,31.35,76.599998,138.800003,11.605,89.669998,16.51,86.730003,110.25,185.149994,80.669998,58.27,97.228592,115.0,16.065001,62.689999,87.809998,73.519997,52.919998,53.619999,178.149994,7.591,113.599998,70.910004,27.446537,63.799999,82.300003,70.099998,11456.099609
2016-12-23,15.895555,156.949997,103.050003,6.65,144.5,98.860001,31.215,76.75,137.5,11.58,89.959999,16.540001,87.400002,110.5,185.100006,80.82,57.889999,96.933365,115.25,16.120001,62.990002,87.449997,73.540001,52.720001,53.419998,178.5,7.497,113.050003,71.029999,27.56596,63.919998,82.010002,70.5,11449.929688
2016-12-27,15.654578,156.850006,103.550003,6.646,145.550003,99.739998,31.305,76.730003,137.25,11.68,89.699997,16.629999,87.68,110.949997,185.199997,81.150002,58.060001,97.149864,115.800003,16.190001,62.91,87.739998,73.699997,52.880001,53.41,179.449997,7.45,113.900002,70.959999,27.867113,64.089996,82.349998,71.699997,11472.240234
2016-12-28,15.636728,156.399994,103.349998,6.624,147.25,99.889999,31.26,76.330002,136.600006,11.675,89.849998,16.715,87.790001,110.300003,185.100006,81.019997,58.139999,97.120338,116.050003,16.165001,62.720001,88.0,73.900002,53.060001,53.48,178.75,7.321,113.699997,70.870003,28.059229,64.080002,82.720001,72.150002,11474.990234
2016-12-29,15.2708,155.899994,103.150002,6.679,147.949997,100.0,31.16,76.040001,133.5,11.69,88.519997,16.594999,88.309998,109.5,184.449997,81.110001,58.049999,97.159706,116.150002,16.299999,62.419998,87.959999,73.879997,52.93,52.279999,178.75,7.188,113.650002,70.400002,27.898268,63.799999,82.699997,71.709999,11451.049805
2016-12-30,15.395751,157.0,102.800003,6.7,150.149994,99.150002,31.235001,76.419998,133.350006,11.815,88.75,16.51,88.629997,109.800003,183.699997,80.599998,57.830002,97.553345,116.800003,16.355,62.709999,88.309998,74.260002,52.799999,51.740002,179.649994,7.246,113.25,70.720001,27.706152,63.900002,82.809998,70.5,11481.05957
2017-01-02,15.65904,157.300003,103.699997,6.82,151.300003,101.25,31.4,76.980003,137.75,12.085,89.980003,16.530001,89.510002,110.699997,187.0,81.870003,58.75,98.606323,117.949997,16.424999,62.860001,88.699997,74.769997,53.150002,52.880001,180.300003,7.5,114.900002,71.18,28.318846,64.5,83.540001,71.349998,11598.330078
2017-01-03,15.810767,159.550003,104.699997,6.727,149.25,101.449997,31.5,77.610001,140.449997,11.985,90.830002,16.6,88.5,110.5,189.0,81.110001,57.830002,99.147575,116.199997,16.365,63.57,87.699997,73.879997,53.290001,54.23,180.0,7.822,113.150002,72.099998,28.095575,65.019997,82.889999,72.360001,11584.240234
