,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DJI
2016-02-09,52.630001,143.160004,23.747499,118.879997,63.93,22.65,82.919998,148.25,113.860001,97.930115,118.61377,28.809999,101.970001,43.299999,56.200001,117.010002,154.740005,46.908398,49.279999,55.68,82.639999,105.919998,111.160004,57.330002,50.150002,68.330002,74.93,65.809998,92.32,16014.400391
2016-02-10,52.290001,144.809998,23.567499,116.360001,62.139999,22.51,83.040001,147.229996,114.330002,97.815712,114.904396,28.23,101.730003,42.549999,55.52,117.540001,152.449997,47.261452,49.709999,57.41,81.620003,105.720001,112.739998,58.759998,49.98,70.150002,76.010002,65.790001,88.849998,15914.700195
2016-02-11,51.110001,141.460007,23.424999,108.440002,61.41,24.68,82.989998,140.690002,113.269997,96.805145,112.667305,28.219999,101.699997,42.41,53.07,116.730003,150.669998,46.612595,49.689999,56.0,79.900002,103.769997,110.620003,59.240002,49.389999,68.470001,75.529999,65.32,90.309998,15660.200195
2016-02-12,52.66,144.720001,23.497499,108.629997,63.150002,25.110001,85.43,146.130005,116.32,98.654678,115.717018,28.639999,101.82,43.110001,57.490002,117.93,153.960007,46.784351,50.5,56.419998,80.989998,107.489998,111.82,59.68,50.110001,70.419998,77.080002,66.18,91.150002,15973.799805
2016-02-16,53.18,147.149994,24.16,112.599998,65.209999,25.84,84.809998,149.020004,119.43,100.056129,117.342255,28.780001,102.32,43.360001,58.349998,119.18,155.529999,47.5,51.09,57.790001,81.470001,107.370003,115.150002,59.720001,50.240002,71.099998,76.550003,65.900002,92.910004,16196.400391
2016-02-17,53.610001,151.070007,24.530001,116.339996,67.260002,26.459999,88.309998,150.940002,121.209999,101.181107,120.554497,29.469999,102.5,43.490002,58.77,118.639999,156.619995,48.282444,52.419998,58.169998,82.449997,109.18,118.300003,63.490002,50.32,72.029999,78.160004,66.110001,95.5,16453.800781
2016-02-18,54.150002,149.300003,24.065001,117.57,66.120003,26.43,86.730003,147.729996,119.970001,101.505257,126.625237,29.42,104.239998,43.610001,57.810001,117.169998,156.779999,48.015266,52.189999,58.599998,81.980003,108.849998,117.449997,61.700001,50.939999,71.239998,76.550003,64.120003,95.169998,16413.400391
2016-02-19,54.709999,150.119995,24.01,115.160004,65.419998,26.549999,86.5,146.910004,121.690002,102.267952,127.227531,28.709999,104.160004,43.77,57.82,116.529999,156.449997,47.824429,51.82,59.310001,81.790001,108.089996,117.68,62.139999,50.860001,71.529999,77.57,64.660004,95.010002,16392.0
2016-02-22,55.630001,148.559998,24.219999,117.389999,67.309998,26.629999,88.82,148.789993,122.849998,100.265877,127.887192,29.35,104.75,43.939999,58.57,117.669998,157.699997,48.444656,52.650002,60.169998,82.129997,109.349998,121.269997,63.98,51.07,73.059998,78.800003,65.629997,96.370003,16620.699219
2016-02-23,55.110001,147.259995,23.672501,116.900002,65.779999,26.120001,84.910004,144.910004,124.529999,98.80722,126.577438,28.799999,104.080002,43.689999,56.119999,116.900002,156.169998,48.225189,51.18,60.209999,81.809998,107.910004,121.150002,62.900002,50.630001,72.150002,78.730003,66.480003,95.379997,16431.800781
2016-02-24,54.639999,147.110001,24.025,115.589996,65.879997,26.32,85.269997,145.559998,125.610001,98.48307,126.959846,29.190001,104.959999,43.91,56.139999,117.059998,157.220001,48.244274,51.360001,60.400002,81.559998,108.480003,120.199997,62.52,50.82,71.849998,79.43,67.120003,95.43,16485.0
2016-02-25,55.389999,146.75,24.190001,116.82,66.470001,26.6,85.300003,148.25,126.860001,99.331573,128.585083,29.620001,106.379997,44.16,57.009998,118.370003,158.990005,48.664124,52.099998,62.380001,82.339996,109.269997,121.199997,69.419998,51.110001,73.269997,79.919998,68.040001,95.650002,16697.300781
2016-02-26,55.380001,147.600006,24.227501,118.160004,66.870003,26.41,84.349998,150.25,126.260002,98.225662,126.223709,29.799999,105.779999,43.139999,57.540001,117.059998,158.270004,48.32061,51.299999,62.599998,81.099998,108.459999,121.330002,69.720001,51.02,72.730003,79.57,66.510002,95.309998,16640.0
2016-02-29,55.580002,142.279999,24.172501,118.18,67.699997,26.18,83.440002,149.529999,124.120003,96.624001,125.267685,29.59,105.209999,43.130001,56.299999,117.190002,156.869995,47.910305,50.880001,61.59,80.290001,107.519997,119.099998,67.75,50.73,72.389999,78.940002,66.339996,95.519997,16516.5
2016-03-01,56.799999,148.389999,25.1325,119.959999,69.089996,26.83,86.129997,154.649994,125.699997,100.933235,128.4608,30.370001,107.220001,43.689999,59.200001,118.849998,159.589996,49.379772,52.580002,62.919998,81.230003,110.129997,121.669998,70.019997,51.459999,74.639999,80.349998,66.459999,97.650002,16865.099609
2016-03-02,57.119999,147.490005,25.1875,119.650002,69.379997,26.9,87.139999,154.199997,125.589996,101.524323,130.305923,30.540001,107.040001,43.77,59.759998,118.480003,159.410004,49.875954,52.950001,62.220001,82.550003,110.199997,121.269997,70.43,52.119999,74.300003,79.459999,66.209999,97.0,16899.300781
2016-03-03,58.09,145.839996,25.375,119.610001,71.75,26.870001,87.529999,155.330002,126.800003,102.944839,131.73996,30.58,106.650002,43.959999,59.959999,116.690002,159.380005,49.713741,52.349998,61.470001,82.839996,109.800003,121.82,70.800003,51.889999,73.910004,79.919998,66.139999,98.82,16943.900391
2016-03-04,58.290001,145.979996,25.752501,121.07,72.839996,26.799999,87.93,156.839996,125.559998,103.106911,131.73996,30.629999,106.5,44.110001,60.049999,117.18,160.070007,49.694656,52.029999,61.259998,83.489998,110.400002,121.800003,71.059998,51.810001,73.900002,79.449997,66.779999,98.480003,17006.800781
2016-03-07,59.0,147.309998,25.467501,122.900002,74.769997,27.139999,90.669998,155.350006,126.169998,102.458626,133.986618,30.940001,106.739998,44.009998,59.939999,117.150002,160.570007,50.229008,51.029999,59.25,83.099998,110.410004,121.760002,70.489998,52.209999,71.940002,79.150002,67.889999,99.389999,17073.900391
2016-03-08,59.43,144.630005,25.2575,122.349998,71.730003,27.049999,88.739998,151.600006,126.720001,102.563492,132.954117,30.559999,106.220001,44.32,58.779999,118.419998,160.199997,50.04771,51.650002,59.810001,83.059998,110.849998,121.660004,69.82,52.459999,70.620003,80.389999,68.040001,97.82,16964.099609
2016-03-09,59.049999,140.899994,25.280001,122.860001,71.870003,27.610001,92.82,149.910004,126.029999,103.85054,134.235184,30.870001,106.839996,44.810001,59.119999,119.639999,160.089996,49.96183,52.84,58.330002,82.959999,111.330002,121.099998,71.040001,52.34,70.68,81.599998,67.529999,97.660004,17000.400391
2016-03-10,58.75,141.029999,25.2925,122.940002,71.360001,27.379999,93.940002,151.020004,125.889999,103.307121,134.024857,31.25,107.139999,45.23,58.610001,119.980003,159.889999,50.610687,52.049999,58.880001,82.279999,111.529999,122.089996,70.699997,52.32,70.220001,80.660004,67.410004,97.040001,16995.099609
2016-03-11,59.459999,144.570007,25.565001,124.629997,72.800003,27.860001,94.580002,153.940002,128.460007,103.945877,136.099426,31.76,107.709999,45.200001,59.34,121.550003,161.880005,50.763359,53.07,60.080002,81.75,113.639999,125.099998,71.629997,52.529999,71.629997,81.410004,67.169998,97.940002,17213.300781
2016-03-14,59.57,144.619995,25.629999,126.339996,72.730003,27.700001,94.260002,153.490005,128.839996,103.450127,136.500961,31.43,107.660004,45.290001,59.119999,122.900002,161.809998,50.648853,53.169998,60.810001,81.169998,112.82,125.220001,72.220001,52.540001,71.489998,81.519997,67.360001,98.809998,17229.099609
2016-03-15,59.23,143.210007,26.145,126.360001,72.440002,27.66,94.269997,152.029999,129.710007,103.612198,136.673035,31.65,107.760002,45.240002,59.200001,123.43,162.410004,50.019085,53.59,61.400002,81.309998,113.919998,124.849998,71.699997,52.669998,71.910004,81.32,68.089996,98.239998,17251.5
2016-03-16,59.700001,143.979996,26.4925,127.57,74.339996,27.879999,95.400002,150.539993,130.449997,104.136551,138.422562,31.690001,107.410004,45.049999,58.919998,123.519997,162.889999,49.561069,54.349998,61.860001,81.339996,114.68,124.900002,72.730003,53.209999,72.370003,82.099998,67.989998,98.440002,17325.800781
2016-03-17,60.080002,144.130005,26.450001,130.699997,75.900002,28.190001,96.889999,152.910004,130.880005,105.843086,140.573608,31.98,106.739998,45.77,58.75,123.160004,163.75,49.169846,54.66,63.18,82.75,115.830002,124.529999,72.720001,53.630001,73.139999,83.300003,67.449997,99.599998,17481.5
2016-03-18,61.220001,145.509995,26.48,133.960007,75.470001,28.33,97.690002,157.600006,131.350006,106.872726,140.621414,32.68,107.5,45.599998,60.48,124.080002,165.330002,49.856869,53.490002,62.990002,83.150002,115.760002,126.720001,72.650002,53.240002,73.779999,83.940002,66.949997,99.199997,17602.300781
2016-03-21,61.209999,147.009995,26.477501,135.860001,75.889999,28.190001,96.440002,156.289993,131.009995,107.425674,142.093689,32.34,107.279999,45.669998,60.459999,123.809998,164.839996,50.38168,53.860001,64.720001,83.32,116.029999,126.739998,72.25,53.439999,73.769997,83.550003,67.970001,98.459999,17623.900391
2016-03-22,60.610001,150.619995,26.68,135.119995,75.550003,28.280001,95.5,154.199997,130.589996,107.711693,141.587006,32.32,107.379997,45.5,60.240002,123.82,164.910004,50.601147,54.07,64.900002,82.739998,116.059998,128.020004,72.849998,53.209999,72.959999,82.800003,67.870003,97.580002,17582.599609
2016-03-23,60.630001,148.759995,26.532499,132.860001,73.68,27.83,93.589996,154.080002,130.220001,106.977592,139.005737,32.0,108.5,45.459999,59.939999,124.190002,164.270004,50.648853,53.970001,62.439999,82.82,115.889999,129.789993,71.779999,52.91,73.910004,82.339996,67.459999,96.830002,17502.599609
2016-03-24,60.470001,149.240005,26.4175,132.119995,75.290001,27.959999,94.849998,153.0,130.460007,106.129097,141.443588,31.879999,108.309998,45.580002,59.48,123.290001,164.460007,50.639313,54.209999,61.650002,82.889999,115.389999,128.589996,72.440002,53.560001,74.139999,82.330002,68.0,97.220001,17515.699219
2016-03-28,60.279999,148.369995,26.297501,131.289993,75.32,27.9,94.68,153.839996,131.080002,106.396042,141.87381,31.9,108.230003,45.799999,59.400002,123.169998,166.279999,50.410305,53.540001,61.34,82.620003,116.25,128.919998,71.949997,53.400002,74.080002,82.790001,68.120003,98.089996,17535.400391
2016-03-29,60.599998,149.490005,26.92,130.880005,76.010002,28.1,95.32,155.029999,132.470001,106.682053,142.762909,32.380001,109.139999,46.48,59.029999,123.970001,164.389999,50.877865,54.709999,61.490002,82.800003,116.410004,129.830002,72.300003,54.049999,75.379997,83.019997,68.029999,98.160004,17633.099609
2016-03-30,60.290001,149.479996,27.389999,128.580002,76.510002,28.459999,95.25,156.5,133.419998,106.939461,141.883362,32.709999,108.980003,46.580002,59.709999,125.830002,166.75,50.782444,55.049999,62.040001,82.68,117.43,129.679993,74.300003,54.040001,76.779999,83.629997,68.800003,98.910004,17716.699219
2016-03-31,61.400002,149.929993,27.247499,126.940002,76.540001,28.469999,95.400002,156.979996,133.429993,106.825058,144.789673,32.349998,108.199997,46.389999,59.220001,125.68,166.630005,50.486641,55.23,61.470001,82.309998,116.709999,128.899994,73.830002,54.080002,76.480003,84.239998,68.489998,99.309998,17685.099609
2016-04-01,61.099998,154.160004,27.497499,126.959999,76.790001,28.690001,94.260002,159.820007,134.850006,107.950027,145.812622,32.450001,109.190002,46.830002,59.869999,127.019997,167.529999,51.240459,55.57,61.59,83.529999,117.400002,129.919998,75.730003,54.009998,77.589996,86.699997,69.059998,99.07,17792.800781
2016-04-04,60.619999,154.660004,27.780001,126.339996,75.720001,28.139999,93.43,157.770004,134.850006,107.301743,145.382416,32.0,108.589996,46.889999,59.200001,127.57,166.399994,51.908398,55.43,59.970001,83.209999,117.559998,129.490005,75.690002,54.419998,77.830002,86.309998,69.099998,98.68,17737.0
2016-04-05,60.189999,152.949997,27.452499,127.029999,75.239998,27.58,92.669998,155.350006,134.580002,106.567642,143.403442,31.9,108.949997,46.529999,58.360001,127.379997,165.809998,51.755726,54.560001,59.669998,83.160004,116.129997,127.040001,74.580002,54.09,76.970001,83.360001,68.639999,97.0,17603.300781
2016-04-06,59.880001,159.660004,27.74,127.93,75.220001,28.0,94.839996,155.190002,135.440002,107.787956,143.422562,32.080002,109.419998,46.709999,58.810001,127.519997,166.809998,53.082062,55.119999,60.310001,83.809998,115.93,128.029999,75.580002,53.52,78.209999,83.690002,69.040001,97.480003,17716.099609
2016-04-07,58.860001,157.380005,27.135,127.0,74.169998,27.6,94.790001,150.410004,133.869995,106.462776,141.730408,31.549999,109.269997,46.360001,57.32,128.139999,167.160004,52.88168,54.459999,60.299999,83.239998,114.5,126.870003,75.32,52.0,77.580002,81.300003,68.220001,96.160004,17542.0
2016-04-08,59.5,156.460007,27.165001,127.879997,74.349998,27.690001,96.330002,150.279999,133.619995,106.891792,142.782028,31.629999,109.099998,46.869999,57.740002,127.959999,166.630005,52.824429,54.419998,59.419998,83.199997,115.230003,125.68,74.849998,52.18,78.029999,81.370003,68.059998,96.419998,17577.0
2016-04-11,59.799999,156.389999,27.254999,127.910004,74.629997,27.620001,95.239998,152.199997,133.009995,106.720184,142.686417,31.67,108.970001,46.439999,58.200001,127.559998,166.589996,52.528625,54.310001,57.919998,82.730003,114.779999,126.330002,74.160004,51.610001,77.82,81.150002,67.400002,96.269997,17556.400391
